ANALOG TESTS,BOUNDARY SCAN TESTS,CONTACT TEST,DISCHARGING CAPACITORS,FAILED_TESTS,FRAMESCAN,HIGH_RANGE_VALUE_TESTS,LINE,LOW_RANGE_VALUE_TESTS,MACHINE,PARENT_CASE_NO,PARENT_CIRCUIT_NO,POWERED ANALOG,POWER UP,SERIAL NO,SHORTS TESTING,TESTJET,WRKSTN_NM
0,0,0,0,0,0,2,Line2,1,CNC_055,CA55,,0,0,CR553,0,1,CIRCUIT_LOAD
0,0,0,0,1,1,3,Line2,4,CNC_055,,,0,0,CA55_T1,0,0,CASE_LOAD
0,0,0,0,2,0,1,Line2,3,CNC_055,,,0,0,CA55_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line2,4,CNC_055,,,0,0,CA55_T3,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line3,1,CNC_056,CA56,CR561,0,0,C5611,1,0,CAPACITOR_LOAD
0,0,0,0,4,0,2,Line3,2,CNC_056,CA56,CR562,0,0,C5621,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,0,Line3,2,CNC_056,CA56,CR563,0,0,C5631,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line3,2,CNC_056,CA56,,0,0,CR561,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line3,0,CNC_056,CA56,,0,1,CR562,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,1,Line3,0,CNC_056,CA56,,0,0,CR563,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,3,CNC_056,,,0,0,CA56_T1,0,0,CASE_LOAD
0,1,0,0,1,0,1,Line3,3,CNC_056,,,0,0,CA56_T2,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line3,1,CNC_056,,,0,0,CA56_T3,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line1,0,CNC_057,CA57,CR571,0,0,C5711,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,1,Line1,2,CNC_057,CA57,CR572,0,0,C5721,0,0,CAPACITOR_LOAD
0,0,0,0,1,0,3,Line1,1,CNC_057,CA57,CR573,0,0,C5731,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line1,0,CNC_057,CA57,,0,0,CR571,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,2,CNC_057,CA57,,0,0,CR572,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_057,CA57,,0,0,CR573,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line1,1,CNC_057,,,0,0,CA57_T1,0,0,CASE_LOAD
0,0,0,0,4,0,1,Line1,2,CNC_057,,,0,0,CA57_T2,0,0,CASE_LOAD
0,0,0,0,4,0,3,Line1,4,CNC_057,,,0,0,CA57_T3,0,0,CASE_LOAD
0,0,0,0,1,0,2,Line2,1,CNC_058,CA58,CR581,0,0,C5811,0,0,CAPACITOR_LOAD
0,0,0,0,0,1,2,Line2,2,CNC_058,CA58,CR582,0,0,C5821,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line2,2,CNC_058,CA58,CR583,0,0,C5831,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,0,Line2,0,CNC_058,CA58,,0,0,CR581,0,0,CIRCUIT_LOAD
1,0,0,0,0,0,1,Line2,1,CNC_058,CA58,,0,0,CR582,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,3,Line2,0,CNC_058,CA58,,0,0,CR583,0,0,CIRCUIT_LOAD
0,0,0,0,4,1,3,Line2,2,CNC_058,,,0,0,CA58_T1,0,0,CASE_LOAD
0,0,1,0,0,0,4,Line2,3,CNC_058,,,0,0,CA58_T2,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line2,4,CNC_058,,,0,0,CA58_T3,0,0,CASE_LOAD
0,0,0,0,4,0,4,Line3,3,CNC_059,CA59,CR591,0,0,C5911,0,0,CAPACITOR_LOAD
0,0,1,0,2,0,3,Line3,1,CNC_059,CA59,CR592,0,0,C5921,0,0,CAPACITOR_LOAD
0,0,0,0,1,0,1,Line3,1,CNC_059,CA59,CR593,0,1,C5931,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line3,4,CNC_059,CA59,,0,0,CR591,0,0,CIRCUIT_LOAD
0,1,0,0,3,0,1,Line3,0,CNC_059,CA59,,0,0,CR592,0,0,CIRCUIT_LOAD
0,0,1,0,0,0,2,Line3,2,CNC_059,CA59,,0,0,CR593,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,4,Line3,3,CNC_059,,,0,0,CA59_T1,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line3,1,CNC_059,,,0,0,CA59_T2,0,0,CASE_LOAD
0,0,0,0,4,0,3,Line3,1,CNC_059,,,0,0,CA59_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_060,CA60,CR601,0,0,C6011,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,0,Line1,1,CNC_060,CA60,CR602,0,0,C6021,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line1,3,CNC_060,CA60,CR603,0,0,C6031,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line1,2,CNC_060,CA60,,0,0,CR601,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,4,Line1,4,CNC_060,CA60,,0,0,CR602,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,0,Line1,4,CNC_060,CA60,,0,0,CR603,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,3,CNC_060,,,0,0,CA60_T1,0,0,CASE_LOAD
0,0,0,0,4,0,1,Line1,3,CNC_060,,,0,0,CA60_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,0,CNC_060,,,0,0,CA60_T3,0,0,CASE_LOAD
0,1,0,0,2,0,0,Line2,3,CNC_061,CA61,CR611,0,0,C6111,0,0,CAPACITOR_LOAD
1,0,0,0,0,0,0,Line2,1,CNC_061,CA61,CR612,0,0,C6121,1,0,CAPACITOR_LOAD
0,0,0,0,3,0,2,Line2,3,CNC_061,CA61,CR613,0,0,C6131,0,0,CAPACITOR_LOAD
1,0,1,0,0,0,3,Line2,2,CNC_061,CA61,,0,0,CR611,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,2,Line2,4,CNC_061,CA61,,0,0,CR612,0,0,CIRCUIT_LOAD
0,1,0,0,0,0,2,Line2,1,CNC_061,CA61,,0,0,CR613,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line2,0,CNC_061,,,0,1,CA61_T1,0,1,CASE_LOAD
0,0,0,0,0,0,4,Line2,0,CNC_061,,,0,0,CA61_T2,0,1,CASE_LOAD
0,0,0,0,0,0,2,Line2,1,CNC_061,,,0,0,CA61_T3,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line3,3,CNC_062,CA62,CR621,0,0,C6211,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,4,CNC_062,CA62,CR622,0,0,C6221,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,1,CNC_062,CA62,CR623,0,0,C6231,0,0,CAPACITOR_LOAD
1,0,0,0,0,0,1,Line3,4,CNC_062,CA62,,0,0,CR621,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,4,CNC_062,CA62,,0,0,CR622,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line3,0,CNC_062,CA62,,0,0,CR623,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,4,Line3,3,CNC_062,,,0,0,CA62_T1,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line3,1,CNC_062,,,0,0,CA62_T2,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line3,1,CNC_062,,,0,0,CA62_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,3,CNC_063,CA63,CR631,0,0,C6311,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line1,0,CNC_063,CA63,CR632,0,0,C6321,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,2,CNC_063,CA63,CR633,0,0,C6331,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,4,Line1,1,CNC_063,CA63,,0,0,CR631,1,0,CIRCUIT_LOAD
0,0,0,0,4,0,0,Line1,2,CNC_063,CA63,,0,0,CR632,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line1,0,CNC_063,CA63,,0,0,CR633,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line1,2,CNC_063,,,0,0,CA63_T1,0,0,CASE_LOAD
0,0,0,0,4,0,2,Line1,1,CNC_063,,,0,0,CA63_T2,0,0,CASE_LOAD
0,0,0,0,2,0,4,Line1,3,CNC_063,,,0,0,CA63_T3,0,0,CASE_LOAD
0,0,1,0,1,0,1,Line2,4,CNC_064,CA64,CR641,0,0,C6411,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line2,2,CNC_064,CA64,CR642,0,0,C6421,0,0,CAPACITOR_LOAD
0,0,0,1,2,0,2,Line2,1,CNC_064,CA64,CR643,0,0,C6431,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line2,3,CNC_064,CA64,,0,0,CR641,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,2,Line2,0,CNC_064,CA64,,0,0,CR642,0,0,CIRCUIT_LOAD
1,0,1,0,4,0,4,Line2,0,CNC_064,CA64,,0,0,CR643,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line2,3,CNC_064,,,0,0,CA64_T1,0,0,CASE_LOAD
0,0,0,0,4,0,2,Line2,2,CNC_064,,,0,0,CA64_T2,0,0,CASE_LOAD
0,0,0,0,0,0,0,Line2,4,CNC_064,,,0,0,CA64_T3,0,0,CASE_LOAD
0,0,0,0,4,0,4,Line3,4,CNC_065,CA65,CR651,0,0,C6511,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line3,2,CNC_065,CA65,CR652,0,0,C6521,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line3,4,CNC_065,CA65,CR653,0,0,C6531,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,4,Line3,2,CNC_065,CA65,,0,1,CR651,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,0,Line3,1,CNC_065,CA65,,0,0,CR652,0,0,CIRCUIT_LOAD
0,0,1,0,0,0,2,Line3,2,CNC_065,CA65,,0,0,CR653,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line3,3,CNC_065,,,0,0,CA65_T1,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line3,4,CNC_065,,,0,0,CA65_T2,0,0,CASE_LOAD
0,0,0,0,3,0,3,Line3,1,CNC_065,,,0,0,CA65_T3,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line1,2,CNC_066,CA66,CR661,0,0,C6611,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,2,Line1,4,CNC_066,CA66,CR662,0,0,C6621,0,0,CAPACITOR_LOAD
0,1,0,0,0,0,2,Line1,0,CNC_066,CA66,CR663,0,0,C6631,1,0,CAPACITOR_LOAD
0,1,0,0,2,0,1,Line1,3,CNC_066,CA66,,0,0,CR661,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line1,4,CNC_066,CA66,,0,0,CR662,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,2,CNC_066,CA66,,0,0,CR663,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,0,Line1,1,CNC_066,,,0,0,CA66_T1,0,0,CASE_LOAD
0,0,0,1,3,0,2,Line1,1,CNC_066,,,0,0,CA66_T2,0,0,CASE_LOAD
0,0,0,0,1,0,2,Line1,1,CNC_066,,,0,0,CA66_T3,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line2,1,CNC_067,CA67,CR671,0,0,C6711,0,1,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_067,CA67,CR672,0,1,C6721,0,0,CAPACITOR_LOAD
1,0,0,0,1,0,2,Line2,1,CNC_067,CA67,CR673,0,0,C6731,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line2,1,CNC_067,CA67,,0,0,CR671,0,0,CIRCUIT_LOAD
1,0,0,0,2,0,3,Line2,4,CNC_067,CA67,,0,0,CR672,1,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_067,CA67,,0,0,CR673,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,3,Line2,3,CNC_067,,,0,0,CA67_T1,0,0,CASE_LOAD
0,0,0,0,4,0,0,Line2,3,CNC_067,,,0,0,CA67_T2,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line2,4,CNC_067,,,0,0,CA67_T3,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_068,CA68,CR681,0,0,C6811,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,0,CNC_068,CA68,CR682,0,0,C6821,1,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,2,CNC_068,CA68,CR683,0,0,C6831,0,0,CAPACITOR_LOAD
0,0,0,0,1,0,2,Line3,2,CNC_068,CA68,,0,0,CR681,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line3,3,CNC_068,CA68,,0,1,CR682,0,0,CIRCUIT_LOAD
1,0,0,0,4,0,0,Line3,4,CNC_068,CA68,,0,0,CR683,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,4,Line3,4,CNC_068,,,0,0,CA68_T1,0,0,CASE_LOAD
0,0,0,0,2,0,4,Line3,3,CNC_068,,,0,0,CA68_T2,0,0,CASE_LOAD
0,0,0,0,4,0,4,Line3,2,CNC_068,,,0,0,CA68_T3,0,0,CASE_LOAD
0,0,0,0,3,0,3,Line1,3,CNC_069,CA69,CR691,0,0,C6911,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line1,3,CNC_069,CA69,CR692,0,0,C6921,0,1,CAPACITOR_LOAD
0,0,1,0,4,0,4,Line1,2,CNC_069,CA69,CR693,0,0,C6931,0,0,CAPACITOR_LOAD
0,0,0,0,0,1,3,Line1,4,CNC_069,CA69,,0,0,CR691,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,0,Line1,0,CNC_069,CA69,,0,0,CR692,0,0,CIRCUIT_LOAD
0,0,1,0,0,0,4,Line1,1,CNC_069,CA69,,0,0,CR693,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,1,Line1,4,CNC_069,,,0,1,CA69_T1,0,0,CASE_LOAD
0,0,0,0,0,0,0,Line1,4,CNC_069,,,0,0,CA69_T2,0,0,CASE_LOAD
0,0,0,0,2,0,4,Line1,4,CNC_069,,,0,0,CA69_T3,0,0,CASE_LOAD
0,0,0,0,2,0,0,Line2,2,CNC_070,CA70,CR701,0,0,C7011,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,0,Line2,4,CNC_070,CA70,CR702,0,0,C7021,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line2,2,CNC_070,CA70,CR703,0,0,C7031,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line2,2,CNC_070,CA70,,0,0,CR701,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line2,2,CNC_070,CA70,,0,0,CR702,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line2,3,CNC_070,CA70,,0,1,CR703,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,3,Line2,1,CNC_070,,,0,0,CA70_T1,0,1,CASE_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_070,,,0,0,CA70_T2,0,0,CASE_LOAD
0,0,0,0,3,0,0,Line2,2,CNC_070,,,0,0,CA70_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line3,2,CNC_071,CA71,CR711,0,1,C7111,0,0,CAPACITOR_LOAD
0,0,0,0,1,0,4,Line3,0,CNC_071,CA71,CR712,0,0,C7121,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,2,CNC_071,CA71,CR713,0,0,C7131,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,2,CNC_071,CA71,,0,0,CR711,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,1,Line3,2,CNC_071,CA71,,0,0,CR712,0,0,CIRCUIT_LOAD
0,1,0,0,2,0,1,Line3,2,CNC_071,CA71,,0,0,CR713,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line3,3,CNC_071,,,0,0,CA71_T1,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line3,3,CNC_071,,,0,0,CA71_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line3,4,CNC_071,,,0,0,CA71_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,2,CNC_072,CA72,CR721,0,0,C7211,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,3,CNC_072,CA72,CR722,0,0,C7221,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,3,Line1,3,CNC_072,CA72,CR723,0,0,C7231,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,1,Line1,2,CNC_072,CA72,,0,0,CR721,0,1,CIRCUIT_LOAD
0,0,0,0,1,0,3,Line1,4,CNC_072,CA72,,0,0,CR722,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,4,Line1,2,CNC_072,CA72,,0,0,CR723,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,1,Line1,2,CNC_072,,,0,0,CA72_T1,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line1,2,CNC_072,,,0,0,CA72_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,4,CNC_072,,,0,0,CA72_T3,0,0,CASE_LOAD
0,0,0,0,4,0,3,Line2,0,CNC_073,CA73,CR731,0,1,C7311,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line2,1,CNC_073,CA73,CR732,0,0,C7321,0,0,CAPACITOR_LOAD
0,0,0,0,2,0,0,Line2,3,CNC_073,CA73,CR733,0,0,C7331,0,1,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line2,2,CNC_073,CA73,,0,0,CR731,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line2,0,CNC_073,CA73,,0,0,CR732,0,0,CIRCUIT_LOAD
1,0,0,0,0,0,2,Line2,0,CNC_073,CA73,,0,0,CR733,0,0,CIRCUIT_LOAD
0,0,0,1,0,0,0,Line2,2,CNC_073,,,0,0,CA73_T1,0,0,CASE_LOAD
0,0,0,0,0,0,1,Line2,1,CNC_073,,,0,0,CA73_T2,0,0,CASE_LOAD
0,0,0,1,4,0,3,Line2,1,CNC_073,,,0,0,CA73_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line3,2,CNC_074,CA74,CR741,0,0,C7411,0,0,CAPACITOR_LOAD
0,0,0,1,0,0,1,Line3,2,CNC_074,CA74,CR742,0,0,C7421,0,0,CAPACITOR_LOAD
0,0,1,0,0,0,1,Line3,2,CNC_074,CA74,CR743,0,0,C7431,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,1,Line3,1,CNC_074,CA74,,0,0,CR741,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line3,2,CNC_074,CA74,,0,0,CR742,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,4,CNC_074,CA74,,0,0,CR743,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line3,1,CNC_074,,,0,0,CA74_T1,0,0,CASE_LOAD
0,0,0,1,2,0,2,Line3,1,CNC_074,,,0,0,CA74_T2,0,0,CASE_LOAD
0,0,0,0,1,0,3,Line3,0,CNC_074,,,0,0,CA74_T3,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line1,4,CNC_075,CA75,CR751,0,0,C7511,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line1,2,CNC_075,CA75,CR752,0,0,C7521,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,4,CNC_075,CA75,CR753,0,0,C7531,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,1,CNC_075,CA75,,0,0,CR751,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line1,0,CNC_075,CA75,,0,0,CR752,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line1,4,CNC_075,CA75,,0,0,CR753,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,2,Line1,2,CNC_075,,,0,0,CA75_T1,0,0,CASE_LOAD
0,0,0,1,0,0,3,Line1,2,CNC_075,,,0,0,CA75_T2,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line1,3,CNC_075,,,0,0,CA75_T3,0,0,CASE_LOAD
0,0,0,0,4,0,2,Line2,1,CNC_076,CA76,CR761,0,0,C7611,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,1,Line2,0,CNC_076,CA76,CR762,0,1,C7621,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,4,Line2,0,CNC_076,CA76,CR763,0,1,C7631,0,1,CAPACITOR_LOAD
0,0,0,0,2,0,2,Line2,2,CNC_076,CA76,,0,0,CR761,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,0,Line2,3,CNC_076,CA76,,0,0,CR762,0,1,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line2,1,CNC_076,CA76,,0,0,CR763,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,4,Line2,4,CNC_076,,,0,0,CA76_T1,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line2,2,CNC_076,,,0,0,CA76_T2,0,0,CASE_LOAD
0,0,0,0,1,0,2,Line2,1,CNC_076,,,0,0,CA76_T3,0,0,CASE_LOAD
0,0,0,0,3,0,2,Line3,1,CNC_077,CA77,CR771,0,0,C7711,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_077,CA77,CR772,0,0,C7721,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,4,CNC_077,CA77,CR773,0,0,C7731,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,4,Line3,1,CNC_077,CA77,,0,0,CR771,0,0,CIRCUIT_LOAD
0,0,0,0,0,1,2,Line3,2,CNC_077,CA77,,0,0,CR772,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,4,Line3,3,CNC_077,CA77,,0,0,CR773,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,0,Line3,1,CNC_077,,,0,0,CA77_T1,0,0,CASE_LOAD
0,0,0,0,1,0,1,Line3,4,CNC_077,,,0,0,CA77_T2,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line3,4,CNC_077,,,0,0,CA77_T3,0,0,CASE_LOAD
0,1,0,0,1,0,4,Line1,3,CNC_078,CA78,CR781,0,0,C7811,0,1,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line1,2,CNC_078,CA78,CR782,0,0,C7821,0,0,CAPACITOR_LOAD
0,0,0,0,4,0,3,Line1,1,CNC_078,CA78,CR783,0,0,C7831,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_078,CA78,,0,0,CR781,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line1,1,CNC_078,CA78,,0,0,CR782,0,0,CIRCUIT_LOAD
1,0,0,0,1,0,1,Line1,4,CNC_078,CA78,,0,0,CR783,0,0,CIRCUIT_LOAD
0,0,0,0,2,0,1,Line1,3,CNC_078,,,0,0,CA78_T1,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line1,0,CNC_078,,,0,0,CA78_T2,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_078,,,0,0,CA78_T3,0,1,CASE_LOAD
0,0,0,0,0,1,1,Line2,4,CNC_079,CA79,CR791,0,0,C7911,0,0,CAPACITOR_LOAD
1,0,0,0,4,0,3,Line2,3,CNC_079,CA79,CR792,0,0,C7921,0,0,CAPACITOR_LOAD
0,0,0,0,3,0,2,Line2,4,CNC_079,CA79,CR793,0,0,C7931,0,0,CAPACITOR_LOAD
0,0,1,0,0,0,2,Line2,4,CNC_079,CA79,,0,0,CR791,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,2,Line2,2,CNC_079,CA79,,0,0,CR792,0,0,CIRCUIT_LOAD
0,0,0,0,4,0,1,Line2,0,CNC_079,CA79,,0,0,CR793,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_079,,,0,0,CA79_T1,0,0,CASE_LOAD
0,0,0,0,2,0,2,Line2,2,CNC_079,,,0,0,CA79_T2,0,1,CASE_LOAD
0,0,0,0,0,0,3,Line2,3,CNC_079,,,0,0,CA79_T3,0,0,CASE_LOAD
0,0,0,0,4,0,3,Line3,0,CNC_080,CA80,CR801,0,0,C8011,0,1,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line3,1,CNC_080,CA80,CR802,0,0,C8021,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line3,2,CNC_080,CA80,CR803,0,0,C8031,0,0,CAPACITOR_LOAD
0,0,0,1,0,0,1,Line3,0,CNC_080,CA80,,0,0,CR801,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,2,Line3,0,CNC_080,CA80,,0,0,CR802,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,3,Line3,2,CNC_080,CA80,,0,0,CR803,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line3,2,CNC_080,,,0,0,CA80_T1,0,0,CASE_LOAD
0,0,0,0,0,0,3,Line3,4,CNC_080,,,0,0,CA80_T2,0,0,CASE_LOAD
0,0,0,0,2,0,0,Line3,4,CNC_080,,,0,0,CA80_T3,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_081,CA81,CR811,0,0,C8111,0,0,CAPACITOR_LOAD
0,0,1,0,0,1,4,Line1,3,CNC_081,CA81,CR812,0,0,C8121,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line1,0,CNC_081,CA81,CR813,0,1,C8131,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,3,Line1,1,CNC_081,CA81,,0,0,CR811,0,0,CIRCUIT_LOAD
0,0,0,0,3,0,3,Line1,2,CNC_081,CA81,,0,0,CR812,1,0,CIRCUIT_LOAD
0,0,0,0,0,0,2,Line1,1,CNC_081,CA81,,0,0,CR813,0,0,CIRCUIT_LOAD
0,0,0,0,0,0,1,Line1,2,CNC_081,,,0,0,CA81_T1,0,0,CASE_LOAD
0,0,0,0,0,0,4,Line1,3,CNC_081,,,0,0,CA81_T2,0,0,CASE_LOAD
0,0,0,0,3,0,1,Line1,2,CNC_081,,,0,0,CA81_T3,0,0,CASE_LOAD
0,0,1,0,2,0,3,Line2,1,CNC_082,CA82,CR821,0,0,C8211,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,2,Line2,3,CNC_082,CA82,CR822,0,0,C8221,0,0,CAPACITOR_LOAD
0,0,0,1,2,0,1,Line2,0,CNC_082,CA82,CR823,0,0,C8231,0,0,CAPACITOR_LOAD
0,0,0,0,0,0,1,Line2,4,CNC_082,CA82,,0,0,CR821,0,0,CIRCUIT_LOAD
0,0,0,0,1,0,1,Line2,3,CNC_082,CA82,,0,1,CR822,0,0,CIRCUIT_LOAD
0,0,1,0,4,0,3,Line2,3,CNC_082,CA82,,0,0,CR823,0,0,CIRCUIT_LOAD
0,0,1,0,0,0,2,Line2,4,CNC_082,,,0,0,CA82_T1,0,0,CASE_LOAD
0,0,0,0,0,0,2,Line2,2,CNC_082,,,0,0,CA82_T2,0,0,CASE_LOAD
0,0,1,0,4,0,3,Line2,1,CNC_082,,,0,0,CA82_T3,1,0,CASE_LOAD
0,0,0,0,2,0,4,Line3,4,CNC_083,CA83,CR831,0,0,C8311,0,0,CAPACITOR_LOAD
